UID          PID    PPID  C STIME TTY          TIME CMD
1337     3382993    3941  0 Jun06 ?        00:00:50 [ffmpeg] <defunct>
root     3385307    3943  0 Jun03 ?        00:00:11 [celery] <defunct>
root     3388281    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
root     3391403    3943  0 Jun03 ?        00:00:13 [celery] <defunct>
1337     3393792    3941  0 Jun01 ?        00:01:24 [ffmpeg] <defunct>
root     3395202    3943  0 Jun01 ?        00:00:24 [celery] <defunct>
root     3396542    3943  0 Jun03 ?        00:00:16 [celery] <defunct>
1337     3399508    3824  0 Jun03 ?        00:00:00 [curl] <defunct>
root     3400721    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     3401359    3824  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3402335    3946  0 Jun03 ?        00:00:00 [curl] <defunct>
root     3403565    3943  0 Jun06 ?        00:00:13 [celery] <defunct>
root     3406785    3943  0 Jun03 ?        00:00:13 [celery] <defunct>
root     3407994    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3411570    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
1337     3412015    3824  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3412443    3941  0 May30 ?        00:00:01 [ffmpeg] <defunct>
1337     3417311    3824  0 Jun06 ?        00:00:00 [curl] <defunct>
1337     3418116    3941  0 Jun03 ?        00:00:59 [ffmpeg] <defunct>
1337     3418117    3941  0 Jun03 ?        00:00:00 [ffprobe] <defunct>
1337     3420217    3941  0 May30 ?        00:00:31 [ffmpeg] <defunct>
root     3423383    3943  0 Jun03 ?        00:00:12 [celery] <defunct>
root     3432282    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
1337     3445146    3941  0 Jun03 ?        00:00:54 [ffmpeg] <defunct>
1337     3445186    3941  0 Jun03 ?        00:00:05 [ffprobe] <defunct>
root     3445477    3943  0 Jun01 ?        00:00:22 [celery] <defunct>
root     3445983    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3451672    3941  0 Jun01 ?        00:01:11 [ffmpeg] <defunct>
root     3453055    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3457110    3943  0 Jun09 ?        00:00:10 [celery] <defunct>
1337     3458220    3946  0 Jun06 ?        00:00:00 [curl] <defunct>
root     3462108    3943  0 Jun03 ?        00:00:12 [celery] <defunct>
root     3468991    3943  0 Jun03 ?        00:00:24 [celery] <defunct>
1337     3475730    3941  0 May30 ?        00:00:52 [ffmpeg] <defunct>
1337     3479128    4543  0 May30 ?        00:00:00 [curl] <defunct>
root     3483861    3943  0 Jun03 ?        00:00:15 [celery] <defunct>
root     3484259    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
1337     3490545    3941  0 May30 ?        00:00:31 [ffmpeg] <defunct>
root     3494754    3943  0 May30 ?        00:00:16 [celery] <defunct>
root     3495141    3943  0 Jun01 ?        00:00:21 [celery] <defunct>
1337     3495585    3941  0 Jun06 ?        00:00:27 [ffmpeg] <defunct>
root     3499415    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3501148    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3504105    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
1337     3504491    3824  0 Jun03 ?        00:00:00 [curl] <defunct>
root     3504734    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3507805    3943  0 Jun06 ?        00:00:12 [celery] <defunct>
root     3509527    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3510078    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3510642    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3511263    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
1337     3512117    3941  0 Jun09 ?        00:00:23 [ffmpeg] <defunct>
1337     3512459    4543  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3513790    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3514034    3946  0 Jun01 ?        00:00:00 [curl] <defunct>
1337     3514394    3941  0 Jun01 ?        00:01:05 [ffmpeg] <defunct>
root     3514480    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3516443    3943  0 Jun01 ?        00:00:30 [celery] <defunct>
root     3518705    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3519943    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3521166    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3524791    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3525385    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3535180    3946  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3538618    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3539229    3943  0 May30 ?        00:00:14 [celery] <defunct>
root     3542169    3011  0 Jun09 ?        00:00:01 php artisan tinker
root     3542193 3542169  0 Jun09 ?        00:00:00 [php] <defunct>
1337     3543639    4543  0 May30 ?        00:00:00 [curl] <defunct>
root     3544927    3120  0 Jun09 ?        00:00:00 psysh (loop)
root     3545124 3544927  0 Jun09 ?        00:00:00 psysh (loop)
1337     3545250    3941  0 Jun03 ?        00:00:44 [ffmpeg] <defunct>
root     3547163    3943  0 Jun03 ?        00:00:11 [celery] <defunct>
root     3557153    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3557776    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3559070    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3559628    3943  0 Jun01 ?        00:00:22 [celery] <defunct>
1337     3559905    3941  0 Jun01 ?        00:01:25 [ffmpeg] <defunct>
root     3560242    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
1337     3562338    3941  0 May30 ?        00:00:00 [ffprobe] <defunct>
1337     3562429    3941  0 Jun03 ?        00:01:14 [ffmpeg] <defunct>
root     3565448    3943  0 Jun06 ?        00:00:12 [celery] <defunct>
root     3567719    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3568392    3943  0 Jun03 ?        00:00:12 [celery] <defunct>
1337     3568952    4543  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3570227    3941  0 Jun01 ?        00:01:13 [ffmpeg] <defunct>
root     3575170    3943  0 Jun09 ?        00:00:10 [celery] <defunct>
1337     3580299    3941  0 May30 ?        00:00:41 [ffmpeg] <defunct>
1337     3580310    3941  0 Jun06 ?        00:00:25 [ffmpeg] <defunct>
root     3581722    3943  0 Jun01 ?        00:00:20 [celery] <defunct>
root     3582288    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3583834    3943  0 May30 ?        00:00:12 [celery] <defunct>
root     3584768    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3590856    3941  0 Jun03 ?        00:00:57 [ffmpeg] <defunct>
root     3596426    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3597026    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3601863    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3605310    3941  0 Jun01 ?        00:01:13 [ffmpeg] <defunct>
root     3605791    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3612554    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
1337     3612685    3941  0 May30 ?        00:00:23 [ffmpeg] <defunct>
1337     3612703    3941  0 May30 ?        00:00:00 [ffprobe] <defunct>
root     3616158    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3616731    3943  0 Jun01 ?        00:00:18 [celery] <defunct>
1337     3617019    3941  0 May30 ?        00:01:08 [ffmpeg] <defunct>
root     3617411    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3619161    3941  0 May30 ?        00:01:17 [ffmpeg] <defunct>
1337     3623284    3941  0 Jun01 ?        00:01:26 [ffmpeg] <defunct>
root     3628199    3943  0 May30 ?        00:00:22 [celery] <defunct>
root     3630313    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3633322    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
1337     3633359    3941  0 Jun03 ?        00:00:31 [ffmpeg] <defunct>
root     3635951    3943  0 Jun09 ?        00:00:10 [celery] <defunct>
1337     3636440    3941  0 Jun01 ?        00:01:25 [ffmpeg] <defunct>
root     3640284    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
root     3641515    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3641900    3946  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3642941    3943  0 May30 ?        00:00:20 [celery] <defunct>
root     3643998    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3646355    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3646797    3824  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3646984    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
1337     3647330    3941  0 May30 ?        00:00:30 [ffmpeg] <defunct>
root     3648961    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3651930    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3659127    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
root     3660971    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3663400    3943  0 May30 ?        00:00:18 [celery] <defunct>
1337     3666198    3946  0 Jun01 ?        00:00:00 [curl] <defunct>
1337     3668141    3941  0 May30 ?        00:00:46 [ffmpeg] <defunct>
root     3670268    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3671606    3943  0 May30 ?        00:00:13 [celery] <defunct>
root     3672209    3943  0 Jun03 ?        00:00:12 [celery] <defunct>
root     3672246    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3672815    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3674783    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3676162    3943  0 May30 ?        00:00:13 [celery] <defunct>
1337     3676762    3824  0 May30 ?        00:00:00 [curl] <defunct>
root     3679654    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3680212    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
root     3682719    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3682913    3943  0 Jun06 ?        00:00:11 [celery] <defunct>
1337     3683872    3941  0 May30 ?        00:00:46 [ffmpeg] <defunct>
1337     3684117    3941  0 Jun01 ?        00:01:46 [ffmpeg] <defunct>
root     3686745    3943  0 Jun01 ?        00:00:19 [celery] <defunct>
root     3687458    3943  0 Jun01 ?        00:00:09 [celery] <defunct>
root     3689313    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3690541    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3697826    3943  0 Jun01 ?        00:00:19 [celery] <defunct>
1337     3703390    3941  0 Jun01 ?        00:01:07 [ffmpeg] <defunct>
1337     3703751    4206  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3704282    3946  0 Jun03 ?        00:00:00 [curl] <defunct>
1337     3715955    3946  0 May30 ?        00:00:00 [curl] <defunct>
root     3716013    3943  0 May30 ?        00:00:14 [celery] <defunct>
root     3719315    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3720040    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
1337     3721212    4543  0 May30 ?        00:00:00 [curl] <defunct>
root     3723120    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
1337     3725819    4543  0 Jun01 ?        00:00:00 [curl] <defunct>
root     3727743    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3728292    3943  0 Jun01 ?        00:00:26 [celery] <defunct>
root     3728880    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3731097    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3732396    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3733005    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
root     3733500    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
root     3734018    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3734561    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3736332    3943  0 Jun01 ?        00:00:18 [celery] <defunct>
root     3737528    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3738124    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3738709    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3739230    3941  0 Jun06 ?        00:00:00 [ffprobe] <defunct>
root     3739893    3943  0 Jun01 ?        00:00:20 [celery] <defunct>
root     3741063    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
root     3742769    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
1337     3743065    4206  0 Jun03 ?        00:00:00 [curl] <defunct>
root     3744569    3943  0 Jun01 ?        00:00:09 [celery] <defunct>
root     3745063    3943  0 Jun01 ?        00:00:09 [celery] <defunct>
root     3745230    3941  0 Jun01 ?        00:00:00 [stty] <defunct>
1337     3746334    3824  0 May30 ?        00:00:00 [curl] <defunct>
root     3747241    3943  0 Jun01 ?        00:00:08 [celery] <defunct>
root     3747840    3943  0 Jun01 ?        00:00:09 [celery] <defunct>
root     3748349    3943  0 Jun01 ?        00:00:16 [celery] <defunct>
root     3748868    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3749375    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3749869    4543  0 May30 ?        00:00:00 [curl] <defunct>
root     3750451    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     3751282    3941  0 Jun03 ?        00:00:23 [ffmpeg] <defunct>
1337     3751286    3941  0 Jun03 ?        00:00:00 [ffprobe] <defunct>
1337     3754235    3941  0 May30 ?        00:00:55 [ffmpeg] <defunct>
root     3754799    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
root     3756655    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3758456    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3759239    3943  0 May30 ?        00:00:15 [celery] <defunct>
root     3760168    3943  0 May30 ?        00:00:16 [celery] <defunct>
root     3760393    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3761734    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3764218    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
1337     3770929    3941  0 May30 ?        00:00:33 [ffmpeg] <defunct>
1337     3773069    3941  0 Jun03 ?        00:00:52 [ffmpeg] <defunct>
1337     3774570    3941  0 Jun01 ?        00:01:08 [ffmpeg] <defunct>
root     3778152    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3779940    3943  0 Jun01 ?        00:00:20 [celery] <defunct>
1337     3781267    3941  0 Jun01 ?        00:01:49 [ffmpeg] <defunct>
root     3783734    3943  0 Jun01 ?        00:00:22 [celery] <defunct>
root     3786804    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3790380    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3790940    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3793306    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     3794218    3941  0 Jun09 ?        00:00:21 [ffmpeg] <defunct>
root     3794434    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3799111    3943  0 Jun01 ?        00:00:34 [celery] <defunct>
root     3799807    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3801630    3943  0 Jun01 ?        00:00:14 [celery] <defunct>
root     3802218    3943  0 Jun03 ?        00:00:11 [celery] <defunct>
root     3802720    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3803987    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3804483    3943  0 May30 ?        00:00:11 [celery] <defunct>
root     3805837    3943  0 Jun01 ?        00:00:12 [celery] <defunct>
root     3807167    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3807832    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
1337     3812165    3824  0 Jun01 ?        00:00:00 [curl] <defunct>
1337     3836621    3941  0 Jun01 ?        00:01:00 [ffmpeg] <defunct>
root     3837136    3943  0 Jun01 ?        00:00:15 [celery] <defunct>
root     3837678    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     3841644    3941  0 Jun06 ?        00:00:28 [ffmpeg] <defunct>
root     3845589    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
root     3849968    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
1337     3850574    4206  0 Jun03 ?        00:00:00 [curl] <defunct>
root     3850682    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
1337     3851167    3941  0 Jun06 ?        00:00:46 [ffmpeg] <defunct>
root     3851945    3943  0 Jun01 ?        00:00:17 [celery] <defunct>
root     3852566    3943  0 Jun01 ?        00:00:11 [celery] <defunct>
1337     3854313    3941  0 Jun01 ?        00:01:34 [ffmpeg] <defunct>
root     3855239    3943  0 Jun01 ?        00:00:23 [celery] <defunct>
root     3855892    3943  0 Jun01 ?        00:00:13 [celery] <defunct>
